trial,action,reward,q0,q1,q2
180,1,8.719209763865097,4.7677231542017875,7.819583744060682,1.8772182614713429
181,1,7.965247973629416,4.7677231542017875,7.8341501670175555,1.8772182614713429
182,1,7.612770159832543,4.7677231542017875,7.812012166299054,1.8772182614713429
183,2,3.814318216351971,4.7677231542017875,7.812012166299054,2.0709282569594056
184,1,8.005318180124966,4.7677231542017875,7.831342767681645,2.0709282569594056
185,0,4.3284046768221405,4.723791306463823,7.831342767681645,2.0709282569594056
186,1,6.7558173151724725,4.723791306463823,7.723790222430727,2.0709282569594056
187,1,9.98547670495933,4.723791306463823,7.949958870683588,2.0709282569594056
188,1,8.218513776985585,4.723791306463823,7.976814361313788,2.0709282569594056
189,1,7.8788973138527085,4.723791306463823,7.96702265656768,2.0709282569594056
190,0,4.381460078726971,4.689558183690138,7.96702265656768,2.0709282569594056
191,1,6.483554889846159,4.689558183690138,7.818675879895528,2.0709282569594056
192,1,8.376339289706232,4.689558183690138,7.874442220876598,2.0709282569594056
193,1,7.99288560486235,4.689558183690138,7.886286559275173,2.0709282569594056
194,1,7.606668519520892,4.689558183690138,7.858324755299745,2.0709282569594056
195,1,7.040178174237017,4.689558183690138,7.776510097193472,2.0709282569594056
196,1,8.919400512349677,4.689558183690138,7.8907991387090926,2.0709282569594056
197,1,8.207052755435468,4.689558183690138,7.92242450038173,2.0709282569594056
198,1,8.237110394081895,4.689558183690138,7.953893089751746,2.0709282569594056
199,1,8.13348970553969,4.689558183690138,7.971852751330541,2.0709282569594056
200,1,9.255004379252501,4.689558183690138,8.100167914122737,2.0709282569594056
201,1,8.956407973501948,4.689558183690138,8.185791920060659,2.0709282569594056
202,1,8.001915493153772,4.689558183690138,8.16740427736997,2.0709282569594056
203,1,8.986662290668509,4.689558183690138,8.249330078699824,2.0709282569594056
204,1,5.6364329680371625,4.689558183690138,7.988040367633558,2.0709282569594056
205,2,3.7410192871696,4.689558183690138,7.988040367633558,2.237937359980425
206,1,5.8428971432092025,4.689558183690138,7.773526045191122,2.237937359980425
207,1,7.501021511119464,4.689558183690138,7.746275591783957,2.237937359980425
208,1,8.444783065067037,4.689558183690138,7.816126339112265,2.237937359980425
209,1,8.160464317976139,4.689558183690138,7.850560136998652,2.237937359980425
210,1,8.969648232184527,4.689558183690138,7.96246894651724,2.237937359980425
211,1,8.492733771272661,4.689558183690138,8.015495428992782,2.237937359980425
212,1,7.668981702255356,4.689558183690138,7.9808440563190395,2.237937359980425
213,1,7.755181513469505,4.689558183690138,7.958277802034086,2.237937359980425
214,1,9.80078337361281,4.689558183690138,8.142528359191958,2.237937359980425
215,1,7.345006536229665,4.689558183690138,8.06277617689573,2.237937359980425
216,1,5.682883593569278,4.689558183690138,7.824786918563085,2.237937359980425
217,1,6.747547976938562,4.689558183690138,7.717063024400632,2.237937359980425
218,1,6.105500693405839,4.689558183690138,7.555906791301153,2.237937359980425
219,1,6.480958938042401,4.689558183690138,7.448412005975277,2.237937359980425
220,1,7.979653703399632,4.689558183690138,7.501536175717713,2.237937359980425
221,1,8.044924671646333,4.689558183690138,7.555875025310575,2.237937359980425
222,1,8.906079055381209,4.689558183690138,7.6908954283176385,2.237937359980425
223,1,7.548547476339969,4.689558183690138,7.676660633119871,2.237937359980425
224,1,7.7227061206915035,4.689558183690138,7.681265181877034,2.237937359980425
225,1,7.102385984689195,4.689558183690138,7.62337726215825,2.237937359980425
226,2,2.3986049678954786,4.689558183690138,7.62337726215825,2.2540041207719304
227,1,8.310206414068134,4.689558183690138,7.692060177349239,2.2540041207719304
228,1,8.259821447634568,4.689558183690138,7.748836304377772,2.2540041207719304
229,0,5.394316226229274,4.760033987944051,7.748836304377772,2.2540041207719304
230,1,9.108758752857865,4.760033987944051,7.884828549225781,2.2540041207719304
231,1,9.331340758205394,4.760033987944051,8.029479770123743,2.2540041207719304
232,1,8.512980393540586,4.760033987944051,8.077829832465428,2.2540041207719304
233,1,8.802482843832449,4.760033987944051,8.15029513360213,2.2540041207719304
234,1,7.2705987046244624,4.760033987944051,8.062325490704364,2.2540041207719304
235,1,7.789374370091521,4.760033987944051,8.035030378643079,2.2540041207719304
236,0,4.393793508065258,4.723409939956172,8.035030378643079,2.2540041207719304
237,2,4.623517141024628,4.723409939956172,8.035030378643079,2.4909554227972
238,1,8.277679676740627,4.723409939956172,8.059295308452834,2.4909554227972
239,1,8.528820791564959,4.723409939956172,8.106247856764046,2.4909554227972
240,1,7.5228635713110465,4.723409939956172,8.047909428218746,2.4909554227972
241,1,7.283698364207605,4.723409939956172,7.971488321817632,2.4909554227972
242,1,6.72381340656961,4.723409939956172,7.8467208302928295,2.4909554227972
243,1,7.112457136645788,4.723409939956172,7.773294460928126,2.4909554227972
244,1,9.27303040944421,4.723409939956172,7.923268055779734,2.4909554227972
245,1,8.60899952645883,4.723409939956172,7.9918412028476435,2.4909554227972
246,1,8.104179025333094,4.723409939956172,8.00307498509619,2.4909554227972
247,1,7.487072435587226,4.723409939956172,7.951474730145293,2.4909554227972
248,1,7.67694477966585,4.723409939956172,7.924021735097348,2.4909554227972
249,1,8.684169537141024,4.723409939956172,8.000036515301716,2.4909554227972
250,0,7.1561976105645755,4.9666887070170125,8.000036515301716,2.4909554227972
251,1,8.848150310760325,4.9666887070170125,8.084847894847577,2.4909554227972
252,1,6.743682072157107,4.9666887070170125,7.95073131257853,2.4909554227972
253,1,9.054728576490213,4.9666887070170125,8.061131038969698,2.4909554227972
254,1,7.036687408423176,4.9666887070170125,7.958686675915046,2.4909554227972
255,1,8.6153903427045,4.9666887070170125,8.02435704259399,2.4909554227972
256,1,8.358020361972779,4.9666887070170125,8.05772337453187,2.4909554227972
257,1,8.30546810917123,4.9666887070170125,8.082497847995805,2.4909554227972
258,1,7.040013741981248,4.9666887070170125,7.978249437394349,2.4909554227972
259,1,8.17754272464406,4.9666887070170125,7.99817876611932,2.4909554227972
260,1,6.674811024657035,4.9666887070170125,7.865841991973092,2.4909554227972
261,1,7.879786745710984,4.9666887070170125,7.867236467346881,2.4909554227972
262,1,6.633336459137381,4.9666887070170125,7.743846466525931,2.4909554227972
263,1,8.307016801326887,4.9666887070170125,7.800163500006027,2.4909554227972
264,1,7.824959802494209,4.9666887070170125,7.802643130254845,2.4909554227972
265,1,7.311307381180305,4.9666887070170125,7.7535095553473905,2.4909554227972
266,1,7.5575596881013745,4.9666887070170125,7.733914568622789,2.4909554227972
267,1,6.63316833155863,4.9666887070170125,7.623839944916373,2.4909554227972
268,1,7.245436759722134,4.9666887070170125,7.585999626396949,2.4909554227972
269,1,6.868820328961999,4.9666887070170125,7.514281696653454,2.4909554227972
270,1,9.226518549669223,4.9666887070170125,7.68550538195503,2.4909554227972
271,1,7.964804616876747,4.9666887070170125,7.713435305447202,2.4909554227972
272,1,7.830956521350618,4.9666887070170125,7.725187427037544,2.4909554227972
273,1,7.631333905778452,4.9666887070170125,7.715802074911635,2.4909554227972
274,1,7.7803902434461625,4.9666887070170125,7.722260891765088,2.4909554227972
275,1,7.376606861317034,4.9666887070170125,7.687695488720283,2.4909554227972
276,1,8.358042069117838,4.9666887070170125,7.754730146760038,2.4909554227972
277,1,7.248241874818465,4.9666887070170125,7.704081319565881,2.4909554227972
278,1,8.164080108570843,4.9666887070170125,7.750081198466377,2.4909554227972
279,1,9.758105362618242,4.9666887070170125,7.950883614881564,2.4909554227972
280,1,6.122825829060906,4.9666887070170125,7.768077836299498,2.4909554227972
281,1,7.614342912921457,4.9666887070170125,7.752704343961694,2.4909554227972
282,1,7.124299328077134,4.9666887070170125,7.689863842373239,2.4909554227972
283,1,7.375967689364879,4.9666887070170125,7.658474227072403,2.4909554227972
284,1,7.43351483779169,4.9666887070170125,7.635978288144331,2.4909554227972
285,1,7.773176402422277,4.9666887070170125,7.6496980995721255,2.4909554227972
286,1,8.73730669659778,4.9666887070170125,7.758458959274691,2.4909554227972
287,1,9.574231768542564,4.9666887070170125,7.940036240201478,2.4909554227972
288,1,7.0561431925598,4.9666887070170125,7.85164693543731,2.4909554227972
289,1,9.329533644642634,4.9666887070170125,7.999435606357843,2.4909554227972
290,1,7.03560419574934,4.9666887070170125,7.903052465296993,2.4909554227972
291,1,8.821770423296385,4.9666887070170125,7.994924261096932,2.4909554227972
292,2,3.471115690257036,4.9666887070170125,7.994924261096932,2.5889714495431835
